topK,shrink,feature_weighting,normalize,tversky_alpha,tversky_beta,iteration,RECALL,MAP
6,15.59292175324613,none,False,0.3462917431747642,1.7795404519805986,254,0.11828832940849592,0.02789336425847249
6,23.11221853551896,none,False,0.32886856996125735,1.7168856519497218,255,0.11844311191583705,0.027968598596621423
3,22.672972057417635,none,False,0.31549098240477297,1.811825193164598,256,0.11717123957033877,0.027776015785258432
8,23.903050903080217,none,False,0.34760678380769405,1.6838197316676895,257,0.11827888476336082,0.027695881691000273
5,24.494563019382202,none,False,0.37411038724310375,1.7662684291686266,258,0.11860919914828298,0.027915831377086756
2,24.389864363781435,none,False,0.33639285141960895,1.7613585678537105,259,0.11459832575677734,0.026910919737240826
5,24.972010291961137,none,False,0.38176350653973457,1.8256083573159356,260,0.1186353985278368,0.02794021132026417
5,24.68374666763153,none,False,0.40974217863433243,1.830864483185849,261,0.11867676140690685,0.027922134328275717
4,24.9488469481441,none,False,0.3916525355288034,1.8951250737871417,262,0.11823013782971159,0.02791275760284844
7,24.566643099785637,none,False,0.4049121799295765,1.8727422385544643,263,0.11794247723786863,0.02778730419258179
3,24.963959749847227,none,False,0.3699725276087196,1.8471179021300372,264,0.11717846353913967,0.027685610257309656
35,24.381816906845337,none,False,0.426778065936984,1.8213066310678283,265,0.1133252343954677,0.026226048556948045
15,24.034031150309143,none,False,0.361547665585515,1.8106198714298487,266,0.11701620624519285,0.027103801927358652
5,24.590028841646912,none,False,0.25336602842232714,1.798607086900371,267,0.11842475284732427,0.028032074891308847
5,24.54210766497931,none,True,0.4528129054897269,1.839790327775967,268,0.11866594869196702,0.02788223582452964
4,24.414490615145727,none,True,0.4553244732677878,1.8642436457380263,269,0.11790302791083523,0.027826010894643708
25,24.893930970391438,none,True,0.4816314694389045,1.8131435323170186,270,0.1142291091050784,0.026597831263734314
4,24.11123037770806,none,True,0.38092528264106856,1.845292794175039,271,0.11822920122203891,0.027930658624118587
5,24.953396554768354,none,True,0.4346272944633651,1.8420049158525975,272,0.11865195153525254,0.027895455339088063
3,24.94478728031509,none,True,0.43441280604113297,1.8553080590642383,273,0.11719231383359244,0.02764565119221245
5,24.49444839434548,none,True,0.45938726017720133,1.8332199058825238,274,0.11857028788785025,0.027865964246405944
6,24.577037818194803,BM25,True,0.451590389325695,1.8393588287603602,275,0.10812580224808266,0.025541854978188283
2,24.381147593866846,none,True,0.42632672022615753,1.858416049481695,276,0.11451699308405426,0.0268109752251506
4,23.922158824005002,none,True,0.47082999872717884,1.8957879172830605,277,0.11781825313154275,0.027799808397596333
5,23.629032057809866,none,True,0.4331359082190645,1.7854773456057076,278,0.11860119756807963,0.027889356925292708
7,23.33998424879441,none,True,0.4439851128459675,1.7908506084915594,279,0.11808495153348678,0.027777143597590464
7,23.56724984181063,none,True,0.41673888779161367,1.8263539740462662,280,0.11809009872585984,0.027799094230719402
5,24.383722796914824,none,True,0.40575001000578736,1.8237069903942442,281,0.11874846200526792,0.027915245188914202
6,21.106906992231757,none,True,0.40273625508707506,1.7786517933226091,282,0.11845123671512169,0.027992329504941134
5,24.20065199903172,none,True,0.39863867802341046,1.7857296307149935,283,0.11861370481001247,0.027925836569365616
5,24.179951469672723,none,True,0.4961658660004805,1.796649988971594,284,0.11830355838055097,0.027800661969847547
3,23.51750400407164,none,True,0.3912511953630877,1.8270172587277653,285,0.11718080835981615,0.027658740442732546
7,24.608818671346825,none,True,0.3835010290016957,1.8973857346283913,286,0.11803969576876477,0.02784311547701269
5,24.05553357597374,none,True,0.406145425273688,1.7823226744238008,287,0.11866400993438656,0.027936432520485062
6,24.980952088402095,none,True,0.4305369660077232,1.7802117183326738,288,0.11832526161497374,0.027819080619270044
4,24.10884603987343,none,True,0.41553686664248723,1.7702490031940188,289,0.11790656417790858,0.027856651510330913
8,11.650696345835827,none,True,0.4202711669887126,1.8117161301947367,290,0.11765088820539552,0.027590564358661494
5,23.680865089740795,none,True,0.4101912685503652,1.8381319603300124,291,0.11859667915791934,0.027915134350214862
4,23.539469097608475,none,True,0.4013470800297422,1.8641796747247883,292,0.11803711923998572,0.02789835885594286
3,23.033945780256378,none,True,0.4035652615072279,1.8581754889276114,293,0.11715725455028694,0.02764317960348475
6,24.42804848476511,none,True,0.38390671182864533,1.8234752481827352,294,0.11821019994695896,0.027930714614801674
5,23.655317147792456,none,True,0.4344393634606451,1.7860544107959953,295,0.11859240379519223,0.027890782973712554
21,23.072383639422622,none,True,0.41589255630667077,1.8723797786553174,296,0.11493775957379206,0.026780981358986954
7,24.46880829493233,none,True,0.37612389154718695,1.7669348345377238,297,0.11817717698318105,0.02779040996149616
4,23.936886624031395,none,True,0.40074675847933255,1.8219950565085818,298,0.11799996786199435,0.02789050416296377
2,23.36926434595165,BM25,True,0.4446501192231614,1.7900112624690105,299,0.1053020609566503,0.024237675422237877
6,24.273937319556453,none,True,0.3895970606784716,1.8518271801313484,300,0.11816415936493563,0.02793908693593321
3,22.930742891487284,none,True,0.414800774477764,1.7570951916750437,301,0.11725286878457566,0.02764755944610756
5,24.955893581261083,none,True,0.4352070766792818,1.81075212626509,302,0.11873411676377346,0.027886775640532765
6,24.92349124173236,none,True,0.4424955707066603,1.8304799215130862,303,0.11832046116994854,0.0278377597967692
5,24.637448748953936,none,True,0.4181866467253,1.8854603906204708,304,0.1185569213891149,0.027904275585684712
4,24.968286861283953,none,True,0.4772369417410942,1.806121597387637,305,0.11811186851598933,0.02780186062753385
7,24.118040038001116,none,True,0.37051690611741883,1.23977084530626,306,0.11753654803618495,0.02753423201807731
5,23.635945197428697,none,True,0.44216964159240374,1.044650607604227,307,0.11753626273336952,0.02740392455838151
8,24.431289460173623,none,True,0.46224450253651184,1.8434121013747011,308,0.11794258538253076,0.02762045538479479
4,23.966408881245524,none,True,0.40011588813527205,1.771802244439802,309,0.11798054658872853,0.02785753479192424
6,24.550245908442452,none,True,0.3806015476393806,1.8122324750281957,310,0.11827037713853811,0.02792663986426873
3,23.503366106861325,none,True,0.3684993945434478,1.8962089695433126,311,0.11717991691784706,0.0277446164386811
5,24.0580908949661,none,True,0.4293191851774386,1.805926775166285,312,0.11871789098637507,0.027893312838457304
30,8.210713588780097,none,True,0.42804072923067227,1.8612992542163163,313,0.11449548445656647,0.026592315610110454
4,24.067182400083684,none,True,0.41687637170646047,1.7474587182370909,314,0.11793024663313341,0.027838724207719812
6,24.99839073182626,none,True,0.44949329933741394,1.8017816789225798,315,0.11826890368076681,0.027802157720954603
5,24.45283858420131,none,True,0.40480482180340477,1.8398206434209121,316,0.11860930710933079,0.027928206460730003
3,24.518902177783147,none,True,0.38996524473944916,1.7605586676630942,317,0.11711911958055449,0.027660503577918327
5,24.986214276906477,BM25,True,0.3974885065186774,1.799394962073831,318,0.10822013587125676,0.02558724285421702
7,6.550507064441938,none,True,0.4490246903649894,0.7798980240218213,319,0.11601068377462971,0.02699180227838602
4,24.26773254388194,none,True,0.8983282847112111,1.3313426957430314,320,0.11631489465270933,0.02692390271972968
9,24.529567808418605,TF-IDF,True,0.41908905103761046,1.4414455040601666,321,0.11723869079374269,0.027319406050832537
41,23.996828279683434,none,True,0.5118546731878472,1.8581214084656499,322,0.11261089982549624,0.026142957240486073
2,24.43036848278133,none,True,0.44137612626175676,1.7493353097407764,323,0.11458241409882779,0.026776574092356193
6,23.793553711045302,none,True,0.4285499787105247,0.1738683747662173,324,0.10640146012348238,0.024468370748821206
5,23.223451827770564,none,True,0.4636644550274701,1.8198868188841695,325,0.11847920509055523,0.027874578812942093
8,22.714774658971482,TF-IDF,True,0.3960765497842171,1.7801434769710816,326,0.11824874280146165,0.02769555146023637
6,24.513238835779745,none,True,0.36842467832026693,1.7529203606396688,327,0.11832335174321537,0.02791752366691824
3,24.001096118020637,none,True,0.40614840693201293,1.8041196907284194,328,0.11711584975625082,0.027643209312826923
4,16.120190996092358,none,True,0.2220147844047931,1.8988192384913742,329,0.11792612914787526,0.027994266325511247
7,23.08568825579265,none,True,0.42945160956927436,1.845001554299327,330,0.11807574638413736,0.027797880718362155
5,24.624859469144734,TF-IDF,True,0.38425478780758815,1.4859457178148903,331,0.11823187699320922,0.027845795031134844
5,24.95718179528326,none,True,0.12229803577038945,1.7367531633446935,332,0.11841314747434141,0.02800727444667419
3,23.737560523899408,none,True,0.5746763080025384,1.7838770254515424,333,0.11654363710893167,0.027427236107911014
6,24.177578486274506,none,True,0.40326811782883665,1.865519971965172,334,0.11814642222417723,0.02794434206148029
4,15.028284184631714,none,True,0.4827115028106327,1.8268480812953234,335,0.1175312017321194,0.027755984832694737
7,22.582332361112336,TF-IDF,True,0.35732585583516224,1.7280433555923596,336,0.11803377040697245,0.02783968290533547
2,23.728974686831222,none,True,0.3817591868774044,0.896192988700483,337,0.11406512931820012,0.026153638891630825
5,24.98556641998805,none,False,0.43424494067327885,0.5441822572061407,338,0.1139965330512505,0.026474681470145745
6,14.100096047787098,none,False,0.4138747694102805,1.7704212355521338,339,0.11823786895902487,0.027845257977643312
4,23.11933803454779,BM25,True,0.36582356107517167,1.8185116357397744,340,0.10802630967360942,0.02541875660461487
5,24.16097538355269,none,False,0.4607759636598249,1.7153737498219725,341,0.11830517052794398,0.027804661304358397
6,23.372246215222525,TF-IDF,False,0.24079641164453763,1.7826408719549087,342,0.1184561787481868,0.028102143231936945
9,24.515779198908525,none,True,0.20931237399347763,1.868057650490393,343,0.11801093452031833,0.027775706122500604
3,23.660995007001606,none,False,0.4334466660889806,1.5419590624054267,344,0.11686855992322859,0.027530902286430483
4,12.64269124460916,none,False,0.14059115445819445,1.759421197589949,345,0.11732862404892146,0.02790685801311161
7,22.717107628858585,none,True,0.39690181731661617,1.8327114268581672,346,0.11807992047103186,0.027881456525633584
4,24.18481433050168,TF-IDF,False,0.4135328191514036,1.7988615468592268,347,0.11801037146366104,0.027886804207207853
5,23.344274472418,none,False,0.184347385067795,1.7338083981420496,348,0.11841815192983109,0.028063391965861884
18,24.55212617855571,none,True,0.35665332785368903,1.7141830312471542,349,0.11577834910346446,0.0269094445541399
6,22.343090936093752,none,False,0.37914372005457664,1.8465404438586042,350,0.11830521541528743,0.027980819420219273
3,21.733623238071143,none,True,0.4469203060237903,1.1855173815708944,351,0.11634279389002165,0.027238085868225164
5,23.975934067966133,none,False,0.2538479804388799,1.7649620845112481,352,0.11840123937002056,0.0280253891466739
6,22.947176015143345,TF-IDF,False,0.42547594924149934,1.6960444288137158,353,0.118309105768524,0.027822314366888742
4,24.664430886614017,none,True,0.40606829660402527,1.398184087066221,354,0.11800032351195705,0.027755752871293095
8,23.696189597615557,none,False,0.38635988639207863,1.8040535856082494,355,0.11827182189249495,0.02767863427525598
3,24.21097767907653,none,False,0.46883893294827106,1.750806812004962,356,0.11689962248530728,0.027541484525545834
7,3.63351034357029,none,True,0.22666466686176806,1.5965607305725893,357,0.11635940456620568,0.02758884350215491
4,24.96504473612616,TF-IDF,False,0.26457550351626663,1.8747672898566392,358,0.1183614350824425,0.028035635441690392
5,23.350810834766044,none,False,0.3494881920643097,1.7990418477594903,359,0.11865099233351199,0.027944201513438915
5,23.484903904108084,none,True,0.3522546120508887,1.8216206288338848,360,0.1186373012621454,0.02796069591162821
6,24.183623151530938,none,False,0.3669346031057149,1.8978667408539711,361,0.11836026993479917,0.02796393994324993
7,22.62411890045536,none,False,0.3315419673402741,1.8335588044855469,362,0.11783158679627938,0.027825782361243116
5,23.171700745812025,TF-IDF,True,0.3482711423766558,1.8270691913175046,363,0.11865303429604099,0.02798222032996498
6,22.204278107922363,TF-IDF,True,0.34685274671138167,1.8308286105346603,364,0.11820573418341661,0.02798588943371192
38,24.98680345686343,TF-IDF,True,0.3435592873391712,1.854740357804615,365,0.11315087703576307,0.026215434323156556
5,23.238204752518723,TF-IDF,True,0.3557784545627073,1.8043160503134543,366,0.11866107361204482,0.02795014680985591
5,22.82542531736269,TF-IDF,True,0.3519381413211384,1.813067753998802,367,0.11862668700872926,0.027997322959744587
8,22.775402989065928,TF-IDF,True,0.3373209945060316,1.8010780026008755,368,0.11816792427899091,0.02769850525443934
14,21.907395524896174,TF-IDF,True,0.3556615369230728,1.803409198363951,369,0.11741240336531035,0.02728526316078097
2,22.43646493219993,TF-IDF,True,0.35678368053881915,1.8673982285180275,370,0.11449062315365478,0.026889012525458063
4,23.178931524034407,TF-IDF,True,0.35667921024097243,1.8158729823947275,371,0.11838124428535532,0.027952420717191964
23,21.644753784107838,TF-IDF,True,0.3421328298209771,1.7847890960543997,372,0.11475697788632404,0.026698093437251484
6,22.969227619061623,TF-IDF,True,0.33201250198423515,1.8581114288419982,373,0.11834405040539903,0.028042307474321345
7,22.40614423734149,TF-IDF,True,0.36768164621136357,1.7484861610326217,374,0.11809897362185819,0.027853306924013034
5,23.386737192741716,TF-IDF,True,0.3253527997010354,1.8285541160650032,375,0.11858769875148469,0.02801758473104297
3,22.89705912121772,TF-IDF,True,0.6462306680733432,1.7908633710916542,376,0.11665616260520562,0.027366339955316534
32,21.282069172338648,TF-IDF,True,0.3488161644956565,1.8681691601172183,377,0.11380266108518217,0.0265231888270928
4,21.978240788106504,TF-IDF,True,0.3758745899621372,1.742938296453645,378,0.11807386667781031,0.027911499526478097
6,23.5713563801093,TF-IDF,True,0.3402325279838953,1.809682522532608,379,0.11832709256366884,0.027987435462167025
5,22.48069846527513,TF-IDF,True,0.3645823306738701,1.7847546587078023,380,0.11850955434239557,0.02792740088049283
4,23.32123366574323,TF-IDF,True,0.3841921036867299,1.8208110636213577,381,0.11827781111223426,0.02793515159077464
5,20.892736946866336,TF-IDF,True,0.3497573575916429,1.7201280465748303,382,0.11843390105299446,0.027975775688067726
27,23.80000440486675,TF-IDF,True,0.7879405974582482,1.895251489572163,383,0.11328703164665631,0.02639682813922575
8,23.092957511996165,TF-IDF,True,0.3210428850198582,1.7650870833178844,384,0.11824068506209179,0.02767244102009935
6,23.86402896790301,BM25,True,0.3869403376422383,1.8461174529168995,385,0.10804963601157895,0.025606473939878735
7,9.810229612666868,TF-IDF,True,0.1612706371014617,0.37402494980272316,386,0.11564739235540561,0.02701720947919923
3,22.79793846981926,TF-IDF,True,0.32917268012120143,1.765575391433554,387,0.11726615400309644,0.027754532502933714
6,22.040690773398026,TF-IDF,True,0.36637543678466344,1.7165688584561622,388,0.11835283699295146,0.027939612562754616
5,23.406650150099733,TF-IDF,False,0.3452121504512711,1.8239845912823462,389,0.11864551915911428,0.027982955064847957
4,22.512977320186568,TF-IDF,False,0.3416861935756726,1.8979530835509315,390,0.11841548517436468,0.027992516902329637
10,23.244105466210357,TF-IDF,False,0.3237336588347871,1.8399232112615176,391,0.11775433742389754,0.027572738753413723
5,21.49158563353688,TF-IDF,False,0.3527400877900233,1.8190243503840693,392,0.11832174161655855,0.0279870880913981
2,22.8687780653295,TF-IDF,False,0.31245472608153385,1.840153530871707,393,0.11428715034380202,0.026930631885710786
4,23.613618646178047,TF-IDF,False,0.34296919185340163,1.870717143207857,394,0.11825627649490476,0.02795824717624059
7,22.351691189446843,TF-IDF,False,0.3074501854352232,1.8011971302580936,395,0.11796724570097826,0.027862968173523944
6,23.22530124076518,TF-IDF,False,0.36582580110801177,1.7533682577146368,396,0.11824605942478109,0.027927052367056872
3,23.822285534598688,TF-IDF,False,0.14589552191993113,1.6957760480842856,397,0.11713153359009996,0.027864494776639992
5,22.034718519239668,TF-IDF,False,0.3274519540362769,1.8019344321457857,398,0.11842205410935974,0.027986737292628166
4,20.47049282776635,BM25,False,0.10895234557741798,1.861708540293437,399,0.10721877532469669,0.025293707698466998
