,topK,shrink,feature_weighting,normalize,result
280,7,19.13138334650863,TF-IDF,True,0.02613474146473405
281,4,20.131886103601634,TF-IDF,True,0.026116074856571928
282,6,19.656588289264555,TF-IDF,True,0.0263499559387598
283,8,19.546201952345516,none,True,0.025961833093829753
284,5,20.09280918719749,TF-IDF,False,0.018609505663971796
285,38,18.932248352987912,TF-IDF,True,0.025054873154820977
286,6,19.642446029809626,TF-IDF,True,0.0263499559387598
287,7,19.830419816746385,TF-IDF,True,0.02613474146473405
288,8,18.954437908619507,TF-IDF,True,0.026071914204904338
289,5,19.358346272268733,TF-IDF,True,0.026247247315189064
290,7,18.342925110324664,TF-IDF,True,0.026135062554161908
291,6,19.72586043566212,TF-IDF,True,0.0263499559387598
292,3,19.573466513046345,TF-IDF,True,0.02570841583389039
293,6,19.902061175513353,TF-IDF,True,0.0263499559387598
294,4,19.729484963747115,TF-IDF,True,0.026114487692104657
295,9,20.08673736978499,TF-IDF,True,0.025988491515011418
296,32,19.30603343586648,TF-IDF,True,0.02517710081613814
297,5,20.428839100420316,TF-IDF,True,0.026249846882621043
298,7,18.574373371842785,TF-IDF,True,0.026135062554161908
299,6,19.86601788020545,TF-IDF,True,0.0263499559387598
